1.92857142857143	1.83928571428571	1	4.09523809523809
2.13888888888889	2.11111111111111	3	4.44444444444444
1.89285714285714	1.98214285714286	3	4.83928571428571
2.17857142857143	2.17857142857143	5	4.46428571428571
1.96875	2.0625	4	4.578125
2.75	2.75	3	3.40625
2.25	2.25	4	4.5
2.5	2.5	4	4.75
2.4	2.45	4	4.45833333333333
2.55	2.525	2	2.84166666666667
2	1.984375	4	3.90625
2.0625	2.046875	4	4.63020833333333
2.07142857142857	2.10714285714286	3	4.80357142857143
2.5625	2.5625	4	4.4375
2.14285714285714	2.07142857142857	1	4.07142857142857
2.17857142857143	2.16071428571429	4	4.71428571428571
2.0625	2.03125	3	4.265625
2.16666666666667	2.19444444444444	3	4.72222222222222
2.10714285714286	2.07142857142857	4	4.5
2.75	2.6875	3	4.4375
2.375	2.359375	4	3.515625
2.1875	2.21875	3	4.015625
2.10714285714286	2.14285714285714	3	4.71428571428571
2.5	2.55357142857143	4	4.78571428571429
2.58333333333333	2.58333333333333	3	3.72916666666667
2	2.02380952380952	3	4.76190476190476
2.25	2.2	4	4.7
2.07142857142857	2.07142857142857	4	4.6547619047619
2.83333333333333	2.875	4	3.33333333333333
2.21428571428571	2.23214285714286	4	3.69047619047619
2.475	2.43357142857143	4	3.88291666666667
