W2	3.21750095604918	O2	4	80	2
W2	3.21750095604918	S2	2	70	2
G2	3.60098055574836	G2	5	100	3
G2	3.60098055574836	S2	4	70	3
N1	3.59852784796769	C1	3	70	3
N1	3.59852784796769	G1	4	70	3
N1	3.59852784796769	I1	4	70	3
N1	3.59852784796769	E2	3	80	3
N1	3.59852784796769	L2	1	70	3
T2	3.50670268699865	B1	4	80	3
T2	3.50670268699865	C1	3	70	3
T2	3.50670268699865	S1	4	70	3
T2	3.50670268699865	X1	5	70	3
X2	3.48468866171227	F1	3	70	3
X2	3.48468866171227	B2	2	70	3
X2	3.48468866171227	E2	3	70	3
X2	3.48468866171227	I2	1	70	3
X2	3.48468866171227	V2	3	70	3
X2	3.48468866171227	X2	5	100	3
U2	3.45609851868867	G1	4	80	3
U2	3.45609851868867	J1	3	70	3
U2	3.45609851868867	X1	5	80	3
U2	3.45609851868867	A2	3	70	3
Z1	3.4521882488627	A2	3	80	3
Z1	3.4521882488627	H2	3	70	3
Z1	3.4521882488627	X2	5	70	3
R2	3.30087346244911	G1	4	70	3
R2	3.30087346244911	I1	4	90	3
R2	3.30087346244911	M1	1	80	3
R2	3.30087346244911	S1	4	70	3
R2	3.30087346244911	V1	1	70	3
R2	3.30087346244911	F2	4	80	3
R2	3.30087346244911	L2	1	70	3
R2	3.30087346244911	R2	5	100	3
R1	3.29142784072473	B1	4	70	3
R1	3.29142784072473	C1	3	80	3
R1	3.29142784072473	F1	3	70	3
R1	3.29142784072473	B2	2	70	3
R1	3.29142784072473	S2	4	80	3
X1	3.23843850736948	J1	3	70	3
X1	3.23843850736948	X1	5	100	3
X1	3.23843850736948	A2	3	70	3
X1	3.23843850736948	F2	4	70	3
X1	3.23843850736948	I2	1	70	3
X1	3.23843850736948	M2	3	70	3
V2	3.1985738385813	B2	2	80	3
V2	3.1985738385813	V2	3	100	3
V2	3.1985738385813	X2	5	70	3
S1	3.94377657455503	F1	5	70	4
S1	3.94377657455503	M1	5	70	4
S1	3.94377657455503	S1	5	100	4
S1	3.94377657455503	F2	1	70	4
S1	3.94377657455503	M2	5	70	4
S1	3.94377657455503	R2	1	70	4
J2	3.8065138017756	C1	5	70	4
J2	3.8065138017756	G1	2	70	4
J2	3.8065138017756	Q1	4	80	4
J2	3.8065138017756	U1	5	70	4
J2	3.8065138017756	G2	4	80	4
J2	3.8065138017756	J2	4	100	4
U1	3.67651074707651	C1	5	80	4
U1	3.67651074707651	D1	3	70	4
U1	3.67651074707651	G1	2	80	4
U1	3.67651074707651	M1	5	70	4
U1	3.67651074707651	Q1	4	70	4
U1	3.67651074707651	U1	5	100	4
U1	3.67651074707651	W1	2	70	4
U1	3.67651074707651	E2	2	70	4
U1	3.67651074707651	J2	4	70	4
U1	3.67651074707651	P2	2	70	4
U1	3.67651074707651	R2	1	70	4
M1	3.59334741826799	C1	5	70	4
M1	3.59334741826799	E1	4	70	4
M1	3.59334741826799	I1	1	70	4
M1	3.59334741826799	M1	5	100	4
M1	3.59334741826799	S1	5	70	4
M1	3.59334741826799	U1	5	70	4
M1	3.59334741826799	C2	4	90	4
M1	3.59334741826799	R2	1	80	4
Q1	3.54767592741533	C1	5	70	4
Q1	3.54767592741533	G1	2	70	4
Q1	3.54767592741533	Q1	4	100	4
Q1	3.54767592741533	U1	5	70	4
Q1	3.54767592741533	E2	2	80	4
Q1	3.54767592741533	J2	4	80	4
P1	3.49669882308359	E1	4	90	4
P1	3.49669882308359	I1	1	70	4
P1	3.49669882308359	S1	5	70	4
P1	3.49669882308359	V1	2	70	4
P1	3.49669882308359	X1	4	70	4
P1	3.49669882308359	C2	4	70	4
P1	3.49669882308359	M2	5	80	4
E1	3.49439200380621	D1	3	70	4
E1	3.49439200380621	E1	4	100	4
E1	3.49439200380621	M1	5	70	4
E1	3.49439200380621	C2	4	80	4
E1	3.49439200380621	E2	2	70	4
E1	3.49439200380621	M2	5	70	4
L1	3.48564593887448	D1	3	70	4
L1	3.48564593887448	I1	1	80	4
L1	3.48564593887448	W1	2	70	4
L1	3.48564593887448	D2	4	70	4
L1	3.48564593887448	R2	1	70	4
C2	3.48383620544134	D1	3	70	4
C2	3.48383620544134	E1	4	80	4
C2	3.48383620544134	I1	1	80	4
C2	3.48383620544134	M1	5	90	4
C2	3.48383620544134	W1	2	70	4
C2	3.48383620544134	C2	4	100	4
C2	3.48383620544134	R2	1	70	4
M2	3.42598582815997	E1	4	70	4
M2	3.42598582815997	S1	5	70	4
M2	3.42598582815997	X1	4	70	4
M2	3.42598582815997	M2	5	100	4
R1	3.07827695278837	B1	3	70	5
R1	3.07827695278837	C1	4	80	5
R1	3.07827695278837	R1	5	100	5
R1	3.07827695278837	Z1	3	70	5
R1	3.07827695278837	O2	4	70	5
R1	3.07827695278837	P2	2	70	5
X2	3.02256115943339	Q1	1	90	5
X2	3.02256115943339	T1	5	80	5
X2	3.02256115943339	Z1	3	70	5
X2	3.02256115943339	O2	4	70	5
X2	3.02256115943339	P2	2	70	5
X2	3.02256115943339	X2	5	100	5
N1	3.01262685353804	C1	4	70	5
N1	3.01262685353804	D1	3	80	5
N1	3.01262685353804	I1	3	70	5
N1	3.01262685353804	R1	5	70	5
N1	3.01262685353804	Y1	2	80	5
U1	2.92101139516833	C1	4	80	5
U1	2.92101139516833	D1	3	70	5
U1	2.92101139516833	Q1	1	70	5
U1	2.92101139516833	Y1	2	70	5
U1	2.92101139516833	K2	3	70	5
U1	2.92101139516833	P2	2	70	5
U1	2.92101139516833	R2	5	70	5
R2	2.90346214072686	I1	3	90	5
R2	2.90346214072686	F2	1	80	5
R2	2.90346214072686	R2	5	100	5
F2	2.86312063712227	I1	3	70	5
F2	2.86312063712227	X1	1	70	5
F2	2.86312063712227	F2	1	100	5
F2	2.86312063712227	R2	5	80	5
C1	2.85718254482026	C1	4	100	5
C1	2.85718254482026	Q1	1	70	5
C1	2.85718254482026	R1	5	80	5
C1	2.85718254482026	P2	2	70	5
S2	2.84973353706567	B1	3	70	5
S2	2.84973353706567	R1	5	80	5
S2	2.84973353706567	Y1	2	70	5
S2	2.84973353706567	O2	4	70	5
S2	2.84973353706567	P2	2	70	5
S2	2.84973353706567	W2	3	70	5
K2	2.84296800987666	T1	5	70	5
K2	2.84296800987666	K2	3	100	5
K2	2.84296800987666	U2	3	70	5
V2	2.83151023191971	T1	5	90	5
V2	2.83151023191971	X2	5	70	5
B2	3.44958574018721	E1	4	70	6
B2	3.44958574018721	L1	1	70	6
B2	3.44958574018721	R1	2	70	6
B2	3.44958574018721	B2	5	100	6
B2	3.44958574018721	V2	2	80	6
B2	3.44958574018721	X2	5	70	6
E2	3.4042430144034	E1	4	70	6
E2	3.4042430144034	G1	5	70	6
E2	3.4042430144034	N1	3	80	6
E2	3.4042430144034	U1	4	70	6
E2	3.4042430144034	E2	5	100	6
E2	3.4042430144034	X2	5	70	6
S2	3.11117053707024	F1	4	70	6
S2	3.11117053707024	R1	2	80	6
S2	3.11117053707024	O2	3	70	6
S2	3.11117053707024	P2	1	70	6
S2	3.11117053707024	S2	5	100	6
F1	3.09619449501425	C1	3	70	6
F1	3.09619449501425	F1	4	100	6
F1	3.09619449501425	R1	2	70	6
F1	3.09619449501425	S1	1	70	6
F1	3.09619449501425	P2	1	80	6
F1	3.09619449501425	S2	5	70	6
F1	3.09619449501425	X2	5	70	6
G1	3.07845205154966	A1	2	70	6
G1	3.07845205154966	G1	5	100	6
G1	3.07845205154966	N1	3	70	6
G1	3.07845205154966	U1	4	80	6
G1	3.07845205154966	W1	2	70	6
G1	3.07845205154966	E2	5	70	6
G1	3.07845205154966	I2	1	70	6
G1	3.07845205154966	K2	2	70	6
G1	3.07845205154966	R2	2	70	6
N1	3.00839948974758	C1	3	70	6
N1	3.00839948974758	E1	4	70	6
N1	3.00839948974758	G1	5	70	6
N1	3.00839948974758	L1	1	70	6
N1	3.00839948974758	N1	3	100	6
N1	3.00839948974758	R1	2	70	6
N1	3.00839948974758	U1	4	90	6
N1	3.00839948974758	W1	2	80	6
N1	3.00839948974758	E2	5	80	6
N1	3.00839948974758	L2	4	70	6
U1	2.95053987941068	A1	2	70	6
U1	2.95053987941068	C1	3	80	6
U1	2.95053987941068	G1	5	80	6
U1	2.95053987941068	N1	3	90	6
U1	2.95053987941068	U1	4	100	6
U1	2.95053987941068	W1	2	70	6
U1	2.95053987941068	E2	5	70	6
U1	2.95053987941068	K2	2	70	6
U1	2.95053987941068	P2	1	70	6
U1	2.95053987941068	R2	2	70	6
E1	2.95047213216002	E1	4	100	6
E1	2.95047213216002	N1	3	70	6
E1	2.95047213216002	B2	5	70	6
E1	2.95047213216002	E2	5	70	6
E1	2.95047213216002	L2	4	80	6
X2	2.8801498379049	F1	4	70	6
X2	2.8801498379049	K1	1	70	6
X2	2.8801498379049	Z1	2	70	6
X2	2.8801498379049	B2	5	70	6
X2	2.8801498379049	E2	5	70	6
X2	2.8801498379049	I2	1	70	6
X2	2.8801498379049	O2	3	70	6
X2	2.8801498379049	P2	1	70	6
X2	2.8801498379049	V2	2	70	6
X2	2.8801498379049	X2	5	100	6
C1	2.78275591722669	A1	2	70	6
C1	2.78275591722669	C1	3	100	6
C1	2.78275591722669	F1	4	70	6
C1	2.78275591722669	N1	3	70	6
C1	2.78275591722669	R1	2	80	6
C1	2.78275591722669	U1	4	80	6
C1	2.78275591722669	P2	1	70	6
J2	3.44295233510974	G1	4	70	7
J2	3.44295233510974	Q1	2	80	7
J2	3.44295233510974	T1	2	70	7
J2	3.44295233510974	J2	4	100	7
W2	3.4311835434511	A2	4	80	7
W2	3.4311835434511	W2	5	100	7
S1	3.28440059377906	M1	5	70	7
S1	3.28440059377906	I2	3	70	7
S1	3.28440059377906	M2	3	70	7
S1	3.28440059377906	T2	1	70	7
D2	3.2835715408239	G1	4	70	7
D2	3.2835715408239	O1	5	80	7
D2	3.2835715408239	V1	4	70	7
I2	3.24804992581867	G1	4	70	7
I2	3.24804992581867	Q1	2	80	7
I2	3.24804992581867	V1	4	70	7
I2	3.24804992581867	I2	3	100	7
N2	3.21668936032003	G1	4	90	7
N2	3.21668936032003	O1	5	80	7
N2	3.21668936032003	N2	4	100	7
B2	3.13516582040189	R1	1	70	7
B2	3.13516582040189	T1	2	70	7
B2	3.13516582040189	B2	5	100	7
B2	3.13516582040189	V2	2	80	7
Q1	3.12599622479991	G1	4	70	7
Q1	3.12599622479991	Q1	2	100	7
Q1	3.12599622479991	T1	2	70	7
Q1	3.12599622479991	E2	1	80	7
Q1	3.12599622479991	I2	3	80	7
Q1	3.12599622479991	J2	4	80	7
M1	3.08600870531416	M1	5	100	7
E2	3.01977228680003	G1	4	70	7
E2	3.01977228680003	N1	3	80	7
E2	3.01977228680003	Q1	2	80	7
E2	3.01977228680003	V1	4	70	7
E2	3.01977228680003	E2	1	100	7
F2	3.25599284695506	I1	1	70	8
F2	3.25599284695506	S1	1	70	8
F2	3.25599284695506	F2	5	100	8
F2	3.25599284695506	R2	1	80	8
I2	3.11171804030257	S1	1	70	8
I2	3.11171804030257	I2	5	100	8
P2	3.07490792337856	P2	4	100	8
P2	3.07490792337856	S2	1	70	8
G2	2.86746573194578	G2	4	100	8
G2	2.86746573194578	S2	1	70	8
G2	2.86746573194578	W2	4	80	8
W2	2.77562896664648	G2	4	80	8
W2	2.77562896664648	S2	1	70	8
W2	2.77562896664648	W2	4	100	8
K2	2.74875623689233	K2	5	100	8
N2	2.73118371802648	N2	4	100	8
W1	2.71098536087814	I1	1	90	8
W1	2.71098536087814	N1	1	80	8
W1	2.71098536087814	W1	4	100	8
W1	2.71098536087814	L2	1	70	8
W1	2.71098536087814	R2	1	80	8
D2	2.67223501918593	I1	1	70	8
D2	2.67223501918593	D2	4	100	8
K2	3.71476013272544	G1	3	70	9
K2	3.71476013272544	U1	2	70	9
K2	3.71476013272544	K2	5	100	9
K2	3.71476013272544	U2	2	70	9
L2	3.63228689953047	D1	3	70	9
L2	3.63228689953047	E1	3	80	9
L2	3.63228689953047	I1	5	80	9
L2	3.63228689953047	N1	2	70	9
L2	3.63228689953047	W1	5	70	9
L2	3.63228689953047	Y1	5	70	9
L2	3.63228689953047	L2	5	100	9
L2	3.63228689953047	Q2	3	70	9
I2	3.61487068567422	G1	3	70	9
I2	3.61487068567422	L1	1	70	9
I2	3.61487068567422	V1	2	70	9
I2	3.61487068567422	I2	5	100	9
I2	3.61487068567422	X2	1	70	9
Y1	3.48690688056929	D1	3	80	9
Y1	3.48690688056929	I1	5	70	9
Y1	3.48690688056929	N1	2	80	9
Y1	3.48690688056929	U1	2	70	9
Y1	3.48690688056929	W1	5	80	9
Y1	3.48690688056929	Y1	5	100	9
Y1	3.48690688056929	L2	5	70	9
Y1	3.48690688056929	Q2	3	80	9
Y1	3.48690688056929	S2	4	70	9
D2	3.42277521661857	G1	3	70	9
D2	3.42277521661857	I1	5	70	9
D2	3.42277521661857	L1	1	70	9
D2	3.42277521661857	V1	2	70	9
Q1	3.38338879931012	G1	3	70	9
Q1	3.38338879931012	U1	2	70	9
Q1	3.38338879931012	E2	2	80	9
Q1	3.38338879931012	I2	5	80	9
Q1	3.38338879931012	J2	2	80	9
Q1	3.38338879931012	X2	1	90	9
W1	3.32930426632977	G1	3	70	9
W1	3.32930426632977	I1	5	90	9
W1	3.32930426632977	L1	1	70	9
W1	3.32930426632977	N1	2	80	9
W1	3.32930426632977	U1	2	70	9
W1	3.32930426632977	V1	2	70	9
W1	3.32930426632977	W1	5	100	9
W1	3.32930426632977	Y1	5	80	9
W1	3.32930426632977	L2	5	70	9
F2	3.27870066277147	I1	5	70	9
F2	3.27870066277147	V1	2	70	9
F2	3.27870066277147	F2	5	100	9
Z1	3.23733443596979	R1	3	70	9
Z1	3.23733443596979	Z1	4	100	9
Z1	3.23733443596979	O2	3	80	9
Z1	3.23733443596979	X2	1	70	9
N2	3.22521314788036	G1	3	90	9
N2	3.22521314788036	U1	2	70	9
N2	3.22521314788036	U2	2	90	9
B2	3.07522678881098	E1	2	70	10
B2	3.07522678881098	B2	4	100	10
N1	3.02912889552584	E1	2	70	10
N1	3.02912889552584	G1	5	70	10
N1	3.02912889552584	I1	2	70	10
N1	3.02912889552584	N1	4	100	10
N1	3.02912889552584	W1	5	80	10
N1	3.02912889552584	E2	4	80	10
N1	3.02912889552584	L2	4	70	10
G1	3.01632444777913	G1	5	100	10
G1	3.01632444777913	N1	4	70	10
G1	3.01632444777913	W1	5	70	10
G1	3.01632444777913	D2	2	70	10
G1	3.01632444777913	E2	4	70	10
G1	3.01632444777913	I2	2	70	10
G1	3.01632444777913	K2	4	70	10
G1	3.01632444777913	U2	2	80	10
Q1	3.00123553708956	G1	5	70	10
Q1	3.00123553708956	E2	4	80	10
Q1	3.00123553708956	I2	2	80	10
J2	2.94541121863645	G1	5	70	10
J2	2.94541121863645	U2	2	70	10
I1	2.94000612323069	I1	2	100	10
I1	2.94000612323069	M1	1	70	10
I1	2.94000612323069	N1	4	70	10
I1	2.94000612323069	P1	4	70	10
I1	2.94000612323069	W1	5	90	10
I1	2.94000612323069	D2	2	70	10
I1	2.94000612323069	F2	1	70	10
I1	2.94000612323069	L2	4	80	10
L2	2.91576255976171	E1	2	80	10
L2	2.91576255976171	I1	2	80	10
L2	2.91576255976171	M1	1	90	10
L2	2.91576255976171	N1	4	70	10
L2	2.91576255976171	P1	4	70	10
L2	2.91576255976171	W1	5	70	10
L2	2.91576255976171	L2	4	100	10
E2	2.89309199760547	E1	2	70	10
E2	2.89309199760547	G1	5	70	10
E2	2.89309199760547	N1	4	80	10
E2	2.89309199760547	E2	4	100	10
D2	2.86640801042163	G1	5	70	10
D2	2.86640801042163	I1	2	70	10
D2	2.86640801042163	D2	2	100	10
Z1	2.84645171666486	A2	2	80	10
O2	3.07486748454228	R1	4	70	11
O2	3.07486748454228	T1	4	70	11
O2	3.07486748454228	O2	5	100	11
O2	3.07486748454228	W2	4	80	11
O2	3.07486748454228	X2	2	70	11
S1	2.99433117411951	F1	2	70	11
S1	2.99433117411951	M1	4	70	11
S1	2.99433117411951	S1	3	100	11
S1	2.99433117411951	F2	3	70	11
S1	2.99433117411951	R2	2	70	11
Y1	2.88399683755932	Y1	3	100	11
Y1	2.88399683755932	C2	3	70	11
Y1	2.88399683755932	G2	1	80	11
C1	2.88064995086239	C1	3	100	11
C1	2.88064995086239	F1	2	70	11
C1	2.88064995086239	M1	4	70	11
C1	2.88064995086239	R1	4	80	11
C1	2.88064995086239	J2	2	70	11
I2	2.86053967785636	L1	5	70	11
I2	2.86053967785636	S1	3	70	11
I2	2.86053967785636	X2	2	70	11
A2	2.81213011679957	J1	2	80	11
A2	2.81213011679957	O2	5	80	11
A2	2.81213011679957	W2	4	80	11
R1	2.78648628484437	B1	2	70	11
R1	2.78648628484437	C1	3	80	11
R1	2.78648628484437	F1	2	70	11
R1	2.78648628484437	R1	4	100	11
R1	2.78648628484437	O2	5	70	11
W2	2.77556845116416	J1	2	80	11
W2	2.77556845116416	G2	1	80	11
W2	2.77556845116416	O2	5	80	11
W2	2.77556845116416	W2	4	100	11
V2	2.76865328611177	T1	4	90	11
V2	2.76865328611177	X2	2	70	11
F2	2.75960250094236	S1	3	70	11
F2	2.75960250094236	F2	3	100	11
F2	2.75960250094236	R2	2	80	11
H2	2.85034926562132	A1	1	70	12
H2	2.85034926562132	P1	3	70	12
H2	2.85034926562132	A2	1	70	12
H2	2.85034926562132	H2	5	100	12
H2	2.85034926562132	K2	1	70	12
J2	2.79596582566414	C1	3	70	12
J2	2.79596582566414	G1	1	70	12
J2	2.79596582566414	Q1	1	80	12
J2	2.79596582566414	T1	1	70	12
J2	2.79596582566414	G2	2	80	12
J2	2.79596582566414	J2	4	100	12
J2	2.79596582566414	U2	2	70	12
N2	2.77109957189761	A1	1	80	12
N2	2.77109957189761	C1	3	70	12
N2	2.77109957189761	G1	1	90	12
N2	2.77109957189761	X1	4	70	12
N2	2.77109957189761	N2	5	100	12
N2	2.77109957189761	U2	2	90	12
X1	2.75597236647178	A1	1	70	12
X1	2.75597236647178	K1	5	70	12
X1	2.75597236647178	P1	3	70	12
X1	2.75597236647178	X1	4	100	12
X1	2.75597236647178	A2	1	70	12
X1	2.75597236647178	F2	1	70	12
X1	2.75597236647178	N2	5	70	12
X1	2.75597236647178	U2	2	80	12
W1	2.41367497448382	G1	1	70	12
W1	2.41367497448382	I1	2	90	12
W1	2.41367497448382	L1	2	70	12
W1	2.41367497448382	C2	1	70	12
W2	2.30450711543924	A2	1	80	12
W2	2.30450711543924	G2	2	80	12
W2	2.30450711543924	S2	2	70	12
W2	2.30450711543924	W2	3	100	12
U1	2.27716826860601	A1	1	70	12
U1	2.27716826860601	C1	3	80	12
U1	2.27716826860601	G1	1	80	12
U1	2.27716826860601	M1	1	70	12
U1	2.27716826860601	Q1	1	70	12
U1	2.27716826860601	E2	1	70	12
U1	2.27716826860601	J2	4	70	12
U1	2.27716826860601	K2	1	70	12
U1	2.27716826860601	N2	5	70	12
U1	2.27716826860601	P2	3	70	12
Z1	2.2667003031372	R1	3	70	12
Z1	2.2667003031372	A2	1	80	12
Z1	2.2667003031372	H2	5	70	12
S1	2.24654848746687	M1	1	70	12
S1	2.24654848746687	P1	3	70	12
S1	2.24654848746687	F2	1	70	12
P1	2.2402807789893	E1	1	90	12
P1	2.2402807789893	I1	2	70	12
P1	2.2402807789893	L1	2	70	12
P1	2.2402807789893	P1	3	100	12
P1	2.2402807789893	X1	4	70	12
P1	2.2402807789893	C2	1	70	12
P1	2.2402807789893	H2	5	70	12
U1	3.91623156219218	D1	1	70	13
U1	3.91623156219218	G1	5	80	13
U1	3.91623156219218	Q1	1	70	13
U1	3.91623156219218	U1	5	100	13
U1	3.91623156219218	Y1	3	70	13
U1	3.91623156219218	J2	4	70	13
U1	3.91623156219218	K2	3	70	13
U1	3.91623156219218	N2	5	70	13
W2	3.60580570175153	J1	4	80	13
R1	3.57427825240983	B1	1	70	13
R1	3.57427825240983	F1	2	70	13
R1	3.57427825240983	R1	5	100	13
R1	3.57427825240983	Z1	1	70	13
R1	3.57427825240983	B2	5	70	13
N2	3.51515447689515	G1	5	90	13
N2	3.51515447689515	U1	5	70	13
N2	3.51515447689515	X1	4	70	13
N2	3.51515447689515	N2	5	100	13
F2	3.40684510077317	I1	1	70	13
F2	3.40684510077317	V1	1	70	13
F2	3.40684510077317	X1	4	70	13
F2	3.40684510077317	F2	5	100	13
H2	3.27909892270416	B1	1	70	13
H2	3.27909892270416	J1	4	70	13
H2	3.27909892270416	P1	2	70	13
H2	3.27909892270416	Z1	1	70	13
H2	3.27909892270416	K2	3	70	13
C1	3.23933810856015	F1	2	70	13
C1	3.23933810856015	Q1	1	70	13
C1	3.23933810856015	R1	5	80	13
C1	3.23933810856015	U1	5	80	13
C1	3.23933810856015	J2	4	70	13
C1	3.23933810856015	N2	5	70	13
C1	3.23933810856015	T2	2	70	13
S2	3.20417280454235	B1	1	70	13
S2	3.20417280454235	F1	2	70	13
S2	3.20417280454235	R1	5	80	13
S2	3.20417280454235	Y1	3	70	13
D2	3.14342574984081	G1	5	70	13
D2	3.14342574984081	I1	1	70	13
D2	3.14342574984081	V1	1	70	13
D2	3.14342574984081	D2	5	100	13
R2	3.12310890335739	G1	5	70	13
R2	3.12310890335739	I1	1	90	13
R2	3.12310890335739	U1	5	70	13
R2	3.12310890335739	V1	1	70	13
R2	3.12310890335739	C2	1	70	13
R2	3.12310890335739	F2	5	80	13
W2	3.76518428089036	G2	5	80	14
W2	3.76518428089036	S2	3	70	14
D2	3.67301285214252	G1	2	70	14
D2	3.67301285214252	O1	3	80	14
D2	3.67301285214252	D2	5	100	14
I2	3.53114736355024	G1	2	70	14
I2	3.53114736355024	S1	5	70	14
I2	3.53114736355024	X1	1	70	14
I2	3.53114736355024	I2	5	100	14
I2	3.53114736355024	X2	1	70	14
J2	3.50998831803726	C1	4	70	14
J2	3.50998831803726	G1	2	70	14
J2	3.50998831803726	T1	2	70	14
J2	3.50998831803726	G2	5	80	14
J2	3.50998831803726	J2	4	100	14
J2	3.50998831803726	X2	1	70	14
S1	3.36050309419406	M1	5	70	14
S1	3.36050309419406	S1	5	100	14
S1	3.36050309419406	F2	2	70	14
S1	3.36050309419406	I2	5	70	14
S1	3.36050309419406	R2	4	70	14
S1	3.36050309419406	T2	1	70	14
Q1	3.34290249726516	C1	4	70	14
Q1	3.34290249726516	G1	2	70	14
Q1	3.34290249726516	T1	2	70	14
Q1	3.34290249726516	E2	5	80	14
Q1	3.34290249726516	I2	5	80	14
Q1	3.34290249726516	J2	4	80	14
Q1	3.34290249726516	X2	1	90	14
B2	3.28698447856901	T1	2	70	14
B2	3.28698447856901	B2	4	100	14
B2	3.28698447856901	X2	1	70	14
M1	3.26577037393391	C1	4	70	14
M1	3.26577037393391	M1	5	100	14
M1	3.26577037393391	S1	5	70	14
M1	3.26577037393391	R2	4	80	14
G2	3.25472091978688	G2	5	100	14
G2	3.25472091978688	J2	4	80	14
G2	3.25472091978688	S2	3	70	14
E2	3.24143144343561	G1	2	70	14
E2	3.24143144343561	E2	5	100	14
E2	3.24143144343561	X2	1	70	14
W2	2.88801086020517	W2	5	100	15
B2	2.67475458895724	E1	1	70	15
B2	2.67475458895724	R1	4	70	15
B2	2.67475458895724	T1	1	70	15
B2	2.67475458895724	B2	3	100	15
B2	2.67475458895724	X2	2	70	15
U1	2.59274181218373	M1	1	70	15
