I2	3.74556059593295	I2	5	100	2
I2	3.74556059593295	X2	4	70	2
R1	3.71207586357884	F1	2	70	2
R1	3.71207586357884	N1	4	70	2
R1	3.71207586357884	R1	4	100	2
R1	3.71207586357884	Z1	5	70	2
R1	3.71207586357884	B2	2	70	2
R1	3.71207586357884	O2	4	70	2
R1	3.71207586357884	S2	2	80	2
V2	3.6996343969024	B2	2	80	2
V2	3.6996343969024	V2	4	100	2
V2	3.6996343969024	X2	4	70	2
Z1	4.19619796984976	R1	4	70	3
Z1	4.19619796984976	Z1	5	100	3
Z1	4.19619796984976	A2	3	80	3
Z1	4.19619796984976	H2	3	70	3
Z1	4.19619796984976	X2	4	70	3
T2	3.98715209933956	A1	4	80	3
T2	3.98715209933956	B1	4	80	3
T2	3.98715209933956	C1	3	70	3
T2	3.98715209933956	L1	5	70	3
T2	3.98715209933956	S1	4	70	3
T2	3.98715209933956	X1	5	70	3
G2	3.97240333707926	G2	5	100	3
G2	3.97240333707926	S2	4	70	3
K2	3.84227500520778	A1	4	80	3
K2	3.84227500520778	G1	3	70	3
K2	3.84227500520778	H2	3	70	3
I2	3.83867219131793	G1	3	70	3
I2	3.83867219131793	L1	5	70	3
I2	3.83867219131793	S1	4	70	3
I2	3.83867219131793	V1	1	70	3
I2	3.83867219131793	X1	5	70	3
I2	3.83867219131793	I2	5	100	3
I2	3.83867219131793	X2	4	70	3
Q1	3.7757411395088	C1	3	70	3
Q1	3.7757411395088	G1	3	70	3
Q1	3.7757411395088	E2	3	80	3
Q1	3.7757411395088	I2	5	80	3
Q1	3.7757411395088	X2	4	90	3
N1	3.77014196176151	C1	3	70	3
N1	3.77014196176151	D1	5	80	3
N1	3.77014196176151	G1	3	70	3
N1	3.77014196176151	I1	5	70	3
N1	3.77014196176151	L1	5	70	3
N1	3.77014196176151	R1	4	70	3
N1	3.77014196176151	E2	3	80	3
N1	3.77014196176151	L2	1	70	3
D1	3.76349799615156	D1	5	100	3
D1	3.76349799615156	I1	5	70	3
D1	3.76349799615156	L1	5	70	3
D1	3.76349799615156	L2	1	70	3
D1	3.76349799615156	Q2	3	80	3
C2	3.68652294049913	D1	5	70	3
C2	3.68652294049913	I1	5	80	3
C2	3.68652294049913	M1	1	90	3
C2	3.68652294049913	P1	3	70	3
C2	3.68652294049913	L2	1	100	3
C2	3.68652294049913	Q2	3	70	3
C2	3.68652294049913	R2	5	70	3
U2	3.67426205499936	A1	4	90	3
U2	3.67426205499936	G1	3	80	3
U2	3.67426205499936	J1	3	70	3
U2	3.67426205499936	X1	5	80	3
U2	3.67426205499936	A2	3	70	3
S1	4.34185721277878	F1	2	70	4
S1	4.34185721277878	M1	5	70	4
S1	4.34185721277878	P1	3	70	4
S1	4.34185721277878	S1	5	100	4
S1	4.34185721277878	F2	1	70	4
S1	4.34185721277878	I2	5	70	4
S1	4.34185721277878	M2	5	70	4
S1	4.34185721277878	R2	1	70	4
Q1	4.14552616981806	C1	5	70	4
Q1	4.14552616981806	G1	3	70	4
Q1	4.14552616981806	Q1	4	100	4
Q1	4.14552616981806	U1	5	70	4
Q1	4.14552616981806	E2	2	80	4
Q1	4.14552616981806	I2	5	80	4
Q1	4.14552616981806	J2	4	80	4
Q1	4.14552616981806	X2	4	90	4
D1	4.10781433475627	D1	5	100	4
D1	4.10781433475627	E1	4	70	4
D1	4.10781433475627	I1	5	70	4
D1	4.10781433475627	L1	5	70	4
D1	4.10781433475627	U1	5	70	4
D1	4.10781433475627	C2	4	70	4
I2	4.05082945112478	G1	3	70	4
I2	4.05082945112478	L1	5	70	4
I2	4.05082945112478	Q1	4	80	4
I2	4.05082945112478	S1	5	70	4
I2	4.05082945112478	V1	2	70	4
I2	4.05082945112478	X1	4	70	4
I2	4.05082945112478	I2	5	100	4
I2	4.05082945112478	X2	4	70	4
J2	4.02041999945175	C1	5	70	4
J2	4.02041999945175	G1	3	70	4
J2	4.02041999945175	Q1	4	80	4
J2	4.02041999945175	U1	5	70	4
J2	4.02041999945175	G2	4	80	4
J2	4.02041999945175	J2	4	100	4
J2	4.02041999945175	X2	4	70	4
C2	4.01509162651074	D1	5	70	4
C2	4.01509162651074	E1	4	80	4
C2	4.01509162651074	I1	5	80	4
C2	4.01509162651074	M1	5	90	4
C2	4.01509162651074	P1	3	70	4
C2	4.01509162651074	W1	2	70	4
C2	4.01509162651074	C2	4	100	4
C2	4.01509162651074	R2	1	70	4
K1	3.96433453304558	K1	5	100	4
K1	3.96433453304558	X1	4	70	4
K1	3.96433453304558	V2	4	80	4
K1	3.96433453304558	X2	4	70	4
T2	3.92008682326169	A1	4	80	4
T2	3.92008682326169	C1	5	70	4
T2	3.92008682326169	L1	5	70	4
T2	3.92008682326169	S1	5	70	4
T2	3.92008682326169	X1	4	70	4
Z1	3.85277617036407	R1	4	70	4
Z1	3.85277617036407	Z1	5	100	4
Z1	3.85277617036407	A2	4	80	4
Z1	3.85277617036407	O2	4	80	4
Z1	3.85277617036407	X2	4	70	4
L1	3.82402072484533	D1	5	70	4
L1	3.82402072484533	I1	5	80	4
L1	3.82402072484533	L1	5	100	4
L1	3.82402072484533	P1	3	70	4
L1	3.82402072484533	W1	2	70	4
L1	3.82402072484533	D2	4	70	4
L1	3.82402072484533	I2	5	70	4
L1	3.82402072484533	R2	1	70	4
Z1	3.66234648754752	R1	4	70	5
Z1	3.66234648754752	Z1	5	100	5
Z1	3.66234648754752	A2	3	80	5
Z1	3.66234648754752	O2	4	80	5
Z1	3.66234648754752	X2	4	70	5
V2	3.56209993802644	T1	5	90	5
V2	3.56209993802644	X2	4	70	5
N1	3.39514780737213	C1	4	70	5
N1	3.39514780737213	D1	5	80	5
N1	3.39514780737213	G1	3	70	5
N1	3.39514780737213	I1	5	70	5
N1	3.39514780737213	L1	5	70	5
N1	3.39514780737213	R1	4	70	5
N1	3.39514780737213	Y1	2	80	5
J2	3.39365220646784	C1	4	70	5
J2	3.39365220646784	G1	3	70	5
J2	3.39365220646784	Q1	1	80	5
J2	3.39365220646784	T1	5	70	5
J2	3.39365220646784	U2	3	70	5
J2	3.39365220646784	X2	4	70	5
Q1	3.38550273282337	C1	4	70	5
Q1	3.38550273282337	G1	3	70	5
Q1	3.38550273282337	Q1	1	100	5
Q1	3.38550273282337	T1	5	70	5
Q1	3.38550273282337	I2	5	80	5
Q1	3.38550273282337	X2	4	90	5
D1	3.36628777615122	D1	5	100	5
D1	3.36628777615122	I1	5	70	5
D1	3.36628777615122	L1	5	70	5
D1	3.36628777615122	Y1	2	80	5
K2	3.35683785228569	A1	4	80	5
K2	3.35683785228569	G1	3	70	5
K2	3.35683785228569	T1	5	70	5
K2	3.35683785228569	K2	3	100	5
K2	3.35683785228569	U2	3	70	5
K1	3.35244996434693	T1	5	70	5
K1	3.35244996434693	X1	1	70	5
K1	3.35244996434693	X2	4	70	5
I1	3.32391157361886	D1	5	70	5
I1	3.32391157361886	I1	5	100	5
I1	3.32391157361886	L1	5	80	5
I1	3.32391157361886	P1	3	70	5
I1	3.32391157361886	Y1	2	70	5
I1	3.32391157361886	F2	1	70	5
I1	3.32391157361886	R2	5	90	5
S2	3.29093659307898	B1	3	70	5
S2	3.29093659307898	F1	2	70	5
S2	3.29093659307898	R1	4	80	5
S2	3.29093659307898	Y1	2	70	5
S2	3.29093659307898	O2	4	70	5
S2	3.29093659307898	P2	2	70	5
S2	3.29093659307898	W2	3	70	5
B2	3.68696399931836	E1	4	70	6
B2	3.68696399931836	L1	5	70	6
B2	3.68696399931836	R1	4	70	6
B2	3.68696399931836	B2	5	100	6
B2	3.68696399931836	V2	2	80	6
B2	3.68696399931836	X2	4	70	6
Q1	3.61089077726519	C1	3	70	6
Q1	3.61089077726519	G1	3	70	6
Q1	3.61089077726519	U1	4	70	6
Q1	3.61089077726519	E2	5	80	6
Q1	3.61089077726519	I2	5	80	6
Q1	3.61089077726519	X2	4	90	6
L2	3.53881160476644	D1	5	70	6
L2	3.53881160476644	E1	4	80	6
L2	3.53881160476644	I1	5	80	6
L2	3.53881160476644	N1	3	70	6
L2	3.53881160476644	P1	3	70	6
L2	3.53881160476644	W1	2	70	6
L2	3.53881160476644	L2	4	100	6
L2	3.53881160476644	R2	2	70	6
D1	3.52144704455763	D1	5	100	6
D1	3.52144704455763	E1	4	70	6
D1	3.52144704455763	I1	5	70	6
D1	3.52144704455763	L1	5	70	6
D1	3.52144704455763	N1	3	80	6
D1	3.52144704455763	U1	4	70	6
D1	3.52144704455763	L2	4	70	6
C2	3.50851552864213	D1	5	70	6
C2	3.50851552864213	E1	4	80	6
C2	3.50851552864213	I1	5	80	6
C2	3.50851552864213	N1	3	70	6
C2	3.50851552864213	P1	3	70	6
C2	3.50851552864213	W1	2	70	6
C2	3.50851552864213	L2	4	100	6
C2	3.50851552864213	R2	2	70	6
I2	3.45452023960453	G1	3	70	6
I2	3.45452023960453	L1	5	70	6
I2	3.45452023960453	S1	1	70	6
I2	3.45452023960453	I2	5	100	6
I2	3.45452023960453	X2	4	70	6
E2	3.43108526204381	E1	4	70	6
E2	3.43108526204381	G1	3	70	6
E2	3.43108526204381	N1	3	80	6
E2	3.43108526204381	U1	4	70	6
E2	3.43108526204381	E2	5	100	6
E2	3.43108526204381	X2	4	70	6
I1	3.40366724901323	D1	5	70	6
I1	3.40366724901323	I1	5	100	6
I1	3.40366724901323	L1	5	80	6
I1	3.40366724901323	N1	3	70	6
I1	3.40366724901323	P1	3	70	6
I1	3.40366724901323	W1	2	90	6
I1	3.40366724901323	F2	1	70	6
I1	3.40366724901323	L2	4	80	6
I1	3.40366724901323	R2	2	90	6
D2	3.39985496599209	G1	3	70	6
D2	3.39985496599209	I1	5	70	6
D2	3.39985496599209	L1	5	70	6
N1	3.34829641364562	C1	3	70	6
N1	3.34829641364562	D1	5	80	6
N1	3.34829641364562	E1	4	70	6
N1	3.34829641364562	G1	3	70	6
N1	3.34829641364562	I1	5	70	6
N1	3.34829641364562	L1	5	70	6
N1	3.34829641364562	N1	3	100	6
N1	3.34829641364562	R1	4	70	6
N1	3.34829641364562	U1	4	90	6
N1	3.34829641364562	W1	2	80	6
N1	3.34829641364562	E2	5	80	6
N1	3.34829641364562	L2	4	70	6
I2	4.23693221324277	G1	3	70	7
I2	4.23693221324277	L1	5	70	7
I2	4.23693221324277	Q1	2	80	7
I2	4.23693221324277	V1	4	70	7
I2	4.23693221324277	I2	5	100	7
I2	4.23693221324277	X2	4	70	7
W2	3.80085216002858	A2	4	80	7
W2	3.80085216002858	W2	5	100	7
D2	3.75095038060295	G1	3	70	7
D2	3.75095038060295	I1	5	70	7
D2	3.75095038060295	L1	5	70	7
D2	3.75095038060295	O1	5	80	7
D2	3.75095038060295	V1	4	70	7
N2	3.69740171811319	A1	4	80	7
N2	3.69740171811319	G1	3	90	7
N2	3.69740171811319	O1	5	80	7
N2	3.69740171811319	N2	4	100	7
Q1	3.68585132036058	G1	3	70	7
Q1	3.68585132036058	Q1	2	100	7
Q1	3.68585132036058	T1	2	70	7
Q1	3.68585132036058	E2	1	80	7
Q1	3.68585132036058	I2	5	80	7
Q1	3.68585132036058	J2	4	80	7
Q1	3.68585132036058	X2	4	90	7
Z1	3.66391146899909	R1	4	70	7
Z1	3.66391146899909	Z1	5	100	7
Z1	3.66391146899909	A2	4	80	7
Z1	3.66391146899909	X2	4	70	7
J2	3.63800894727581	G1	3	70	7
J2	3.63800894727581	Q1	2	80	7
J2	3.63800894727581	T1	2	70	7
J2	3.63800894727581	J2	4	100	7
J2	3.63800894727581	X2	4	70	7
P2	3.62364802790217	F1	2	80	7
P2	3.62364802790217	R1	4	70	7
P2	3.62364802790217	T1	2	70	7
P2	3.62364802790217	X2	4	70	7
O2	3.57823075381319	R1	4	70	7
O2	3.57823075381319	T1	2	70	7
O2	3.57823075381319	Z1	5	80	7
O2	3.57823075381319	A2	4	80	7
O2	3.57823075381319	W2	5	80	7
O2	3.57823075381319	X2	4	70	7
O1	3.57513941239	G1	3	70	7
O1	3.57513941239	O1	5	100	7
O1	3.57513941239	M2	3	80	7
O1	3.57513941239	N2	4	80	7
Z1	3.76634998765887	R1	4	70	8
Z1	3.76634998765887	Z1	5	100	8
Z1	3.76634998765887	X2	4	70	8
P2	3.72986372657483	F1	2	80	8
P2	3.72986372657483	R1	4	70	8
P2	3.72986372657483	P2	4	100	8
P2	3.72986372657483	S2	1	70	8
P2	3.72986372657483	X2	4	70	8
F2	3.7272792827236	I1	5	70	8
F2	3.7272792827236	S1	1	70	8
F2	3.7272792827236	F2	5	100	8
F2	3.7272792827236	R2	1	80	8
I2	3.72710541946511	G1	3	70	8
I2	3.72710541946511	L1	5	70	8
I2	3.72710541946511	S1	1	70	8
I2	3.72710541946511	I2	5	100	8
I2	3.72710541946511	X2	4	70	8
Q1	3.53284771458168	G1	3	70	8
Q1	3.53284771458168	E2	1	80	8
Q1	3.53284771458168	I2	5	80	8
Q1	3.53284771458168	X2	4	90	8
K2	3.40678301327196	A1	4	80	8
K2	3.40678301327196	G1	3	70	8
K2	3.40678301327196	K2	5	100	8
G2	3.26480510571968	G2	4	100	8
G2	3.26480510571968	S2	1	70	8
G2	3.26480510571968	W2	4	80	8
X1	3.26291461051308	A1	4	70	8
X1	3.26291461051308	K1	1	70	8
X1	3.26291461051308	P1	3	70	8
X1	3.26291461051308	F2	5	70	8
X1	3.26291461051308	I2	5	70	8
X1	3.26291461051308	N2	4	70	8
I1	3.24634570752535	D1	5	70	8
I1	3.24634570752535	I1	5	100	8
I1	3.24634570752535	L1	5	80	8
I1	3.24634570752535	N1	1	70	8
I1	3.24634570752535	P1	3	70	8
I1	3.24634570752535	W1	4	90	8
I1	3.24634570752535	D2	4	70	8
I1	3.24634570752535	F2	5	70	8
I1	3.24634570752535	L2	1	80	8
I1	3.24634570752535	Q2	3	70	8
I1	3.24634570752535	R2	1	90	8
D1	3.24158580659667	D1	5	100	8
D1	3.24158580659667	I1	5	70	8
D1	3.24158580659667	L1	5	70	8
D1	3.24158580659667	N1	1	80	8
D1	3.24158580659667	L2	1	70	8
D1	3.24158580659667	Q2	3	80	8
K2	4.03457255380374	A1	4	80	9
K2	4.03457255380374	G1	3	70	9
K2	4.03457255380374	U1	2	70	9
K2	4.03457255380374	K2	5	100	9
K2	4.03457255380374	U2	2	70	9
I2	3.93268154500941	G1	3	70	9
I2	3.93268154500941	L1	5	70	9
I2	3.93268154500941	V1	2	70	9
I2	3.93268154500941	I2	5	100	9
I2	3.93268154500941	X2	4	70	9
Q1	3.85692802987546	G1	3	70	9
Q1	3.85692802987546	U1	2	70	9
Q1	3.85692802987546	E2	2	80	9
Q1	3.85692802987546	I2	5	80	9
Q1	3.85692802987546	J2	2	80	9
Q1	3.85692802987546	X2	4	90	9
L2	3.81784323472387	D1	5	70	9
L2	3.81784323472387	E1	3	80	9
L2	3.81784323472387	I1	5	80	9
L2	3.81784323472387	N1	2	70	9
L2	3.81784323472387	P1	3	70	9
L2	3.81784323472387	W1	5	70	9
L2	3.81784323472387	Y1	5	70	9
L2	3.81784323472387	L2	5	100	9
L2	3.81784323472387	Q2	3	70	9
K1	3.78202592713657	V2	2	80	9
K1	3.78202592713657	X2	4	70	9
Y1	3.77455845428375	D1	5	80	9
Y1	3.77455845428375	I1	5	70	9
Y1	3.77455845428375	N1	2	80	9
Y1	3.77455845428375	U1	2	70	9
Y1	3.77455845428375	W1	5	80	9
Y1	3.77455845428375	Y1	5	100	9
Y1	3.77455845428375	L2	5	70	9
Y1	3.77455845428375	Q2	3	80	9
Y1	3.77455845428375	S2	4	70	9
Z1	3.66099961158709	R1	4	70	9
Z1	3.66099961158709	Z1	5	100	9
Z1	3.66099961158709	O2	3	80	9
Z1	3.66099961158709	X2	4	70	9
D1	3.66031758355291	D1	5	100	9
D1	3.66031758355291	E1	3	70	9
D1	3.66031758355291	I1	5	70	9
D1	3.66031758355291	L1	5	70	9
D1	3.66031758355291	N1	2	80	9
D1	3.66031758355291	U1	2	70	9
D1	3.66031758355291	Y1	5	80	9
D1	3.66031758355291	L2	5	70	9
D1	3.66031758355291	Q2	3	80	9
F2	3.60214624263173	I1	5	70	9
F2	3.60214624263173	V1	2	70	9
F2	3.60214624263173	F2	5	100	9
D2	3.57200871699006	G1	3	70	9
D2	3.57200871699006	I1	5	70	9
D2	3.57200871699006	L1	5	70	9
D2	3.57200871699006	V1	2	70	9
Q1	3.94165803709742	G1	3	70	10
Q1	3.94165803709742	E2	4	80	10
Q1	3.94165803709742	I2	5	80	10
Q1	3.94165803709742	X2	4	90	10
I1	3.88421811765804	D1	5	70	10
I1	3.88421811765804	I1	5	100	10
I1	3.88421811765804	L1	5	80	10
I1	3.88421811765804	M1	1	70	10
I1	3.88421811765804	N1	4	70	10
I1	3.88421811765804	P1	3	70	10
I1	3.88421811765804	W1	5	90	10
I1	3.88421811765804	D2	2	70	10
I1	3.88421811765804	F2	1	70	10
I1	3.88421811765804	L2	4	80	10
Z1	3.86505121422489	R1	4	70	10
Z1	3.86505121422489	Z1	5	100	10
Z1	3.86505121422489	A2	2	80	10
Z1	3.86505121422489	X2	4	70	10
N1	3.56789037166883	D1	5	80	10
N1	3.56789037166883	E1	2	70	10
N1	3.56789037166883	G1	3	70	10
N1	3.56789037166883	I1	5	70	10
N1	3.56789037166883	L1	5	70	10
N1	3.56789037166883	N1	4	100	10
N1	3.56789037166883	R1	4	70	10
N1	3.56789037166883	W1	5	80	10
N1	3.56789037166883	E2	4	80	10
N1	3.56789037166883	L2	4	70	10
D1	3.54785843157979	D1	5	100	10
D1	3.54785843157979	E1	2	70	10
D1	3.54785843157979	I1	5	70	10
D1	3.54785843157979	L1	5	70	10
D1	3.54785843157979	N1	4	80	10
D1	3.54785843157979	L2	4	70	10
C2	3.53819017906572	D1	5	70	10
C2	3.53819017906572	E1	2	80	10
C2	3.53819017906572	I1	5	80	10
C2	3.53819017906572	M1	1	90	10
C2	3.53819017906572	N1	4	70	10
C2	3.53819017906572	P1	3	70	10
C2	3.53819017906572	W1	5	70	10
C2	3.53819017906572	L2	4	100	10
L2	3.51569511911051	D1	5	70	10
L2	3.51569511911051	E1	2	80	10
L2	3.51569511911051	I1	5	80	10
L2	3.51569511911051	M1	1	90	10
L2	3.51569511911051	N1	4	70	10
L2	3.51569511911051	P1	3	70	10
L2	3.51569511911051	W1	5	70	10
L2	3.51569511911051	L2	4	100	10
V2	3.4923351623569	B2	4	80	10
V2	3.4923351623569	X2	4	70	10
K2	3.44626097798083	A1	4	80	10
K2	3.44626097798083	G1	3	70	10
K2	3.44626097798083	K2	4	100	10
K2	3.44626097798083	U2	2	70	10
I2	3.42313426742317	G1	3	70	10
I2	3.42313426742317	L1	5	70	10
I2	3.42313426742317	S1	2	70	10
I2	3.42313426742317	X1	2	70	10
I2	3.42313426742317	I2	5	100	10
I2	3.42313426742317	X2	4	70	10
I2	3.6205967970713	G1	3	70	11
I2	3.6205967970713	L1	5	70	11
I2	3.6205967970713	S1	3	70	11
I2	3.6205967970713	I2	5	100	11
I2	3.6205967970713	X2	4	70	11
Q1	3.61649413334323	C1	3	70	11
Q1	3.61649413334323	G1	3	70	11
Q1	3.61649413334323	T1	4	70	11
Q1	3.61649413334323	I2	5	80	11
Q1	3.61649413334323	J2	2	80	11
Q1	3.61649413334323	X2	4	90	11
Z1	3.56322771140185	R1	4	70	11
Z1	3.56322771140185	Z1	5	100	11
Z1	3.56322771140185	O2	5	80	11
Z1	3.56322771140185	X2	4	70	11
V2	3.50574806428636	T1	4	90	11
V2	3.50574806428636	X2	4	70	11
K2	3.50443176327532	A1	4	80	11
K2	3.50443176327532	G1	3	70	11
K2	3.50443176327532	T1	4	70	11
O2	3.49500146769708	R1	4	70	11
O2	3.49500146769708	T1	4	70	11
O2	3.49500146769708	Z1	5	80	11
O2	3.49500146769708	O2	5	100	11
O2	3.49500146769708	W2	4	80	11
O2	3.49500146769708	X2	4	70	11
Y1	3.4528282063867	D1	5	80	11
Y1	3.4528282063867	I1	5	70	11
Y1	3.4528282063867	Y1	3	100	11
Y1	3.4528282063867	C2	3	70	11
Y1	3.4528282063867	G2	1	80	11
I1	3.4387788955035	D1	5	70	11
I1	3.4387788955035	I1	5	100	11
I1	3.4387788955035	L1	5	80	11
I1	3.4387788955035	M1	4	70	11
I1	3.4387788955035	P1	3	70	11
I1	3.4387788955035	Y1	3	70	11
I1	3.4387788955035	C2	3	80	11
I1	3.4387788955035	F2	3	70	11
I1	3.4387788955035	R2	2	90	11
S1	3.42943531597747	F1	2	70	11
S1	3.42943531597747	M1	4	70	11
S1	3.42943531597747	P1	3	70	11
S1	3.42943531597747	S1	3	100	11
S1	3.42943531597747	F2	3	70	11
S1	3.42943531597747	I2	5	70	11
S1	3.42943531597747	R2	2	70	11
L2	3.4220541815164	D1	5	70	11
L2	3.4220541815164	I1	5	80	11
L2	3.4220541815164	M1	4	90	11
L2	3.4220541815164	P1	3	70	11
L2	3.4220541815164	Y1	3	70	11
L2	3.4220541815164	C2	3	100	11
L2	3.4220541815164	R2	2	70	11
H2	3.57449396661002	A1	4	70	12
H2	3.57449396661002	P1	3	70	12
H2	3.57449396661002	Z1	5	70	12
H2	3.57449396661002	A2	1	70	12
H2	3.57449396661002	H2	5	100	12
H2	3.57449396661002	K2	1	70	12
J2	3.47124639014044	C1	3	70	12
J2	3.47124639014044	G1	3	70	12
J2	3.47124639014044	Q1	1	80	12
J2	3.47124639014044	T1	1	70	12
J2	3.47124639014044	G2	2	80	12
J2	3.47124639014044	J2	4	100	12
J2	3.47124639014044	U2	2	70	12
J2	3.47124639014044	X2	4	70	12
I2	3.43869996126574	G1	3	70	12
I2	3.43869996126574	L1	5	70	12
I2	3.43869996126574	Q1	1	80	12
I2	3.43869996126574	X1	4	70	12
I2	3.43869996126574	I2	5	100	12
I2	3.43869996126574	X2	4	70	12
I1	3.40072540648008	D1	5	70	12
I1	3.40072540648008	I1	5	100	12
I1	3.40072540648008	L1	5	80	12
I1	3.40072540648008	M1	1	70	12
I1	3.40072540648008	P1	3	70	12
I1	3.40072540648008	C2	1	80	12
I1	3.40072540648008	F2	1	70	12
Z1	3.37702928595074	R1	4	70	12
Z1	3.37702928595074	Z1	5	100	12
Z1	3.37702928595074	A2	1	80	12
Z1	3.37702928595074	H2	5	70	12
Z1	3.37702928595074	X2	4	70	12
K1	3.25705026618011	K1	5	100	12
K1	3.25705026618011	T1	1	70	12
K1	3.25705026618011	X1	4	70	12
K1	3.25705026618011	V2	1	80	12
K1	3.25705026618011	X2	4	70	12
T2	3.24138971032199	A1	4	80	12
T2	3.24138971032199	C1	3	70	12
T2	3.24138971032199	L1	5	70	12
T2	3.24138971032199	X1	4	70	12
T2	3.24138971032199	U2	2	70	12
N2	3.15825371514413	A1	4	80	12
N2	3.15825371514413	C1	3	70	12
N2	3.15825371514413	G1	3	90	12
N2	3.15825371514413	X1	4	70	12
N2	3.15825371514413	N2	5	100	12
N2	3.15825371514413	U2	2	90	12
S1	3.15412140505417	F1	2	70	12
S1	3.15412140505417	M1	1	70	12
S1	3.15412140505417	P1	3	70	12
S1	3.15412140505417	F2	1	70	12
S1	3.15412140505417	I2	5	70	12
D1	3.10045433730973	D1	5	100	12
D1	3.10045433730973	E1	1	70	12
